INSERT INTO anggota (ag_id, ag_nama, ag_institusiasal, ag_email, ag_password) VALUES (1, 'Novita Wastuti', 'UNIVERSITAS MALUKU', 'Blaise.Widodo@gmail.com', 'FCILnxowDSvIx7d')
INSERT INTO anggota (ag_id, ag_nama, ag_institusiasal, ag_email, ag_password) VALUES (620, 'Yono Widodo', 'UNIVERSITAS MALUKU', 'Jazmyne82@gmail.com', 'tpbvEVaaOrXVjxF')
INSERT INTO anggota (ag_id, ag_nama, ag_institusiasal, ag_email, ag_password) VALUES (621, 'Bagiya Prasasta', 'UNIVERSITAS KALIMANTAN BARAT', 'Hilma99@gmail.com', 'v5M7GFZS5COcci2')
INSERT INTO anggota (ag_id, ag_nama, ag_institusiasal, ag_email, ag_password) VALUES (622, 'Paris Zulaika', 'UNIVERSITAS MALUKU', 'Imogene_Prasasta24@yahoo.com', '9MmZvwey4RTWsAa')
INSERT INTO anggota (ag_id, ag_nama, ag_institusiasal, ag_email, ag_password) VALUES (623, 'Sakura Harini', 'UNIVERSITAS BANTEN', 'Carol.Aqila@yahoo.com', '6NnwyVJoqxrtLUy')
INSERT INTO anggota (ag_id, ag_nama, ag_institusiasal, ag_email, ag_password) VALUES (624, 'Jamalia Mandasari', 'UNIVERSITAS SUMATERA UTARA', 'Genoveva54@yahoo.com', 'FNS1H3RRjOkUZkA')
INSERT INTO anggota (ag_id, ag_nama, ag_institusiasal, ag_email, ag_password) VALUES (625, 'Melinda Maryati', 'UNIVERSITAS KALIMANTAN BARAT', 'Sylvia33@yahoo.co.id', 'vr7oNyjxqLn91Vs')
INSERT INTO anggota (ag_id, ag_nama, ag_institusiasal, ag_email, ag_password) VALUES (626, 'Padmi Aryani', 'UNIVERSITAS ACEH', 'Delmer.Ananda59@yahoo.com', 'ggu2xX_aw8pH4tq')
INSERT INTO anggota (ag_id, ag_nama, ag_institusiasal, ag_email, ag_password) VALUES (627, 'Yuliana Melinda S.Kom', 'UNIVERSITAS GORONTALO', 'Fanny67@gmail.co.id', '0ieHlJq8k3k1pdR')
INSERT INTO anggota (ag_id, ag_nama, ag_institusiasal, ag_email, ag_password) VALUES (628, 'Raden Rajata M.TI.', 'UNIVERSITAS KALIMANTAN SELATAN', 'Meta_Hermawan@yahoo.co.id', '4B6S23iGtgYpEBw')
INSERT INTO anggota (ag_id, ag_nama, ag_institusiasal, ag_email, ag_password) VALUES (629, 'Mursita Thamrin S.E.', 'UNIVERSITAS KALIMANTAN TIMUR', 'Muhammad.Rahayu90@yahoo.com', 'hDqb8nEjBMEcHwk')
INSERT INTO anggota (ag_id, ag_nama, ag_institusiasal, ag_email, ag_password) VALUES (630, 'Umi Nasyidah', 'UNIVERSITAS BANGKA BELITUNG', 'Sabina.Usada@gmail.com', 'tEnEfczZX28QkHs')
INSERT INTO anggota (ag_id, ag_nama, ag_institusiasal, ag_email, ag_password) VALUES (631, 'Yusuf Marpaung', 'UNIVERSITAS NUSA TENGGARA TIMUR', 'Crawford.Hastuti14@yahoo.com', 'ChME_KmXJV6rpsN')
INSERT INTO anggota (ag_id, ag_nama, ag_institusiasal, ag_email, ag_password) VALUES (632, 'Paris Aryanti', 'UNIVERSITAS KALIMANTAN UTARA', 'Isabella_Prayoga96@gmail.co.id', 'Cv8kufpde3cQEwG')
INSERT INTO anggota (ag_id, ag_nama, ag_institusiasal, ag_email, ag_password) VALUES (633, 'Kirana Rahayu', 'UNIVERSITAS NUSA TENGGARA BARAT', 'Guadalupe86@yahoo.com', '6j5dkt6IiTR1WX2')
INSERT INTO anggota (ag_id, ag_nama, ag_institusiasal, ag_email, ag_password) VALUES (634, 'Rangga Rajata', 'UNIVERSITAS JAMBI', 'Marquis.Wijayanti35@yahoo.co.id', 'hRJqEo0WN9kJNWc')
INSERT INTO anggota (ag_id, ag_nama, ag_institusiasal, ag_email, ag_password) VALUES (635, 'Damar Perdana', 'UNIVERSITAS PAPUA', 'Katheryn.Hutapea52@gmail.co.id', '_KhrZs50_0d5tg0')
INSERT INTO anggota (ag_id, ag_nama, ag_institusiasal, ag_email, ag_password) VALUES (636, 'Rina Namaga S.E.I', 'UNIVERSITAS DI YOGYAKARTA', 'Jeff10@yahoo.co.id', 'AGdtBHtnArWOlUt')
INSERT INTO anggota (ag_id, ag_nama, ag_institusiasal, ag_email, ag_password) VALUES (637, 'Yulia Fernanda', 'UNIVERSITAS PAPUA', 'Jammie.Leilani@gmail.co.id', '2q9dy5jqZvhyMlv')
INSERT INTO anggota (ag_id, ag_nama, ag_institusiasal, ag_email, ag_password) VALUES (638, 'Rahmi Rahayu', 'UNIVERSITAS BALI', 'Isaac_Prastuti53@yahoo.com', 'lslW_QxPleLspD4')
INSERT INTO anggota (ag_id, ag_nama, ag_institusiasal, ag_email, ag_password) VALUES (639, 'Fara Halimah S.T.', 'UNIVERSITAS DKI JAKARTA', 'Santa.Wastuti@yahoo.com', 'wuRwatDPdqVNM2a')
INSERT INTO anggota (ag_id, ag_nama, ag_institusiasal, ag_email, ag_password) VALUES (640, 'Aslijan Mandala', 'UNIVERSITAS JAWA TIMUR', 'Amber16@yahoo.co.id', 't9r3oAJNr9WuTir')
INSERT INTO anggota (ag_id, ag_nama, ag_institusiasal, ag_email, ag_password) VALUES (641, 'Warta Adhitama', 'UNIVERSITAS BANTEN', 'Jacynthe.Maharani22@gmail.co.id', 'KJmU1_QhaqHBnev')
INSERT INTO anggota (ag_id, ag_nama, ag_institusiasal, ag_email, ag_password) VALUES (642, 'Kezia Ananda', 'UNIVERSITAS SUMATERA BARAT', 'Aidan80@gmail.co.id', '0Hg4grhRj57uCXR')
INSERT INTO anggota (ag_id, ag_nama, ag_institusiasal, ag_email, ag_password) VALUES (643, 'Harjo Natsir S.T.', 'UNIVERSITAS BANGKA BELITUNG', 'Derrick21@gmail.co.id', 'f_p8oAvbpt2Ms9Y')
INSERT INTO anggota (ag_id, ag_nama, ag_institusiasal, ag_email, ag_password) VALUES (644, 'Indira Azizah', 'UNIVERSITAS NUSA TENGGARA TIMUR', 'Alisa.Purnama56@yahoo.com', 'uMuwm6uDEFp2Xqa')
INSERT INTO anggota (ag_id, ag_nama, ag_institusiasal, ag_email, ag_password) VALUES (645, 'Ami Maheswari', 'UNIVERSITAS ACEH', 'Danyka_Ramadan@yahoo.com', 'p1RwGbVTgXOPq2F')
INSERT INTO anggota (ag_id, ag_nama, ag_institusiasal, ag_email, ag_password) VALUES (646, 'Sasha Maharani S.Ked', 'UNIVERSITAS JAMBI', 'Terrell88@gmail.com', 'R6eS9ieC_KJwjYZ')
INSERT INTO anggota (ag_id, ag_nama, ag_institusiasal, ag_email, ag_password) VALUES (647, 'Darman Arifin S.Sos', 'UNIVERSITAS KALIMANTAN BARAT', 'Hadley.Ardiyanti@yahoo.com', 'dsVgAUExrZeHoCg')
INSERT INTO anggota (ag_id, ag_nama, ag_institusiasal, ag_email, ag_password) VALUES (648, 'Mulya Waskita', 'UNIVERSITAS NUSA TENGGARA BARAT', 'Giuseppe_Wasita91@gmail.co.id', '8YmDeX9yAZf1Bny')
INSERT INTO anggota (ag_id, ag_nama, ag_institusiasal, ag_email, ag_password) VALUES (649, 'Tira Anggraini', 'UNIVERSITAS LAMPUNG', 'Hyman41@gmail.co.id', 'G1M24hjQPKGQfFO')
INSERT INTO anggota (ag_id, ag_nama, ag_institusiasal, ag_email, ag_password) VALUES (650, 'Elon Nainggolan', 'UNIVERSITAS MALUKU', 'Nicholas_Putri@yahoo.co.id', '61CO2n6t3VDeEx6')
INSERT INTO anggota (ag_id, ag_nama, ag_institusiasal, ag_email, ag_password) VALUES (651, 'Salimah Ardiyanti', 'UNIVERSITAS SULAWESI TENGGARA', 'Rey_Hidayanto@yahoo.co.id', 'adudcyLz3A8LPWa')
INSERT INTO anggota (ag_id, ag_nama, ag_institusiasal, ag_email, ag_password) VALUES (652, 'Suci Aryani', 'UNIVERSITAS KALIMANTAN TIMUR', 'Brown.Rahayu66@yahoo.co.id', 'k23nn_jWidNT5KI')
INSERT INTO anggota (ag_id, ag_nama, ag_institusiasal, ag_email, ag_password) VALUES (653, 'Artawan Salahudin', 'UNIVERSITAS BANTEN', 'Chloe_Wijayanti74@yahoo.co.id', 'CY75wNo6VcChCeg')
INSERT INTO anggota (ag_id, ag_nama, ag_institusiasal, ag_email, ag_password) VALUES (654, 'Gadang Najmudin', 'UNIVERSITAS KALIMANTAN UTARA', 'Colby31@yahoo.com', 'aLKPIV2jdYqGb96')
INSERT INTO anggota (ag_id, ag_nama, ag_institusiasal, ag_email, ag_password) VALUES (655, 'Irma Zahrah', 'UNIVERSITAS KALIMANTAN SELATAN', 'Nathaniel.Oktavian85@yahoo.com', 'lEeHQmaPeUZgIqk')
INSERT INTO anggota (ag_id, ag_nama, ag_institusiasal, ag_email, ag_password) VALUES (656, 'Radit Kuswoyo', 'UNIVERSITAS JAMBI', 'Sonny.Mahestri32@yahoo.com', 'EzD9ffJfk4oR_s9')
INSERT INTO anggota (ag_id, ag_nama, ag_institusiasal, ag_email, ag_password) VALUES (657, 'Carub Bagaskara', 'UNIVERSITAS KALIMANTAN TENGAH', 'Francisca_Pudjiastuti@yahoo.co.id', '5WlEkDsWYuzN_Ut')
INSERT INTO anggota (ag_id, ag_nama, ag_institusiasal, ag_email, ag_password) VALUES (658, 'Atmaja Pradana', 'UNIVERSITAS BANGKA BELITUNG', 'Bernie93@yahoo.com', 'ExMyeVUubR1_BWv')
INSERT INTO anggota (ag_id, ag_nama, ag_institusiasal, ag_email, ag_password) VALUES (659, 'Latika Nurdiyanti', 'UNIVERSITAS SUMATERA SELATAN', 'Claud.Nasyidah69@gmail.com', 'bkIWtsQ6Tf9Vnv6')
INSERT INTO anggota (ag_id, ag_nama, ag_institusiasal, ag_email, ag_password) VALUES (660, 'Mursita Wibowo', 'UNIVERSITAS PAPUA', 'Evan.Fernanda69@gmail.com', '6CDSoSagjjHpM_s')
INSERT INTO anggota (ag_id, ag_nama, ag_institusiasal, ag_email, ag_password) VALUES (661, 'Tri Suryatmi', 'UNIVERSITAS SULAWESI UTARA', 'Gayle_Namaga@gmail.co.id', 'bwY9AeavLgCA_J2')
INSERT INTO anggota (ag_id, ag_nama, ag_institusiasal, ag_email, ag_password) VALUES (662, 'Kalim Wahyudin', 'UNIVERSITAS SUMATERA UTARA', 'Leanne.Febian@gmail.com', 'VP_mz5viI3UPYGZ')
INSERT INTO anggota (ag_id, ag_nama, ag_institusiasal, ag_email, ag_password) VALUES (663, 'Restu Salsabilla', 'UNIVERSITAS BANGKA BELITUNG', 'Rose.Farida45@yahoo.co.id', '3igWzvgt_50PAX0')
INSERT INTO anggota (ag_id, ag_nama, ag_institusiasal, ag_email, ag_password) VALUES (664, 'Silvia Laksita S.Farm', 'UNIVERSITAS GORONTALO', 'Krystina.Saputri34@yahoo.com', 'XvGJ9VFeetEA0eV')
INSERT INTO anggota (ag_id, ag_nama, ag_institusiasal, ag_email, ag_password) VALUES (665, 'Cengkir Natsir', 'UNIVERSITAS JAMBI', 'Zander.Purwadi@gmail.co.id', 'ijHVox8f4pqjHXm')
INSERT INTO anggota (ag_id, ag_nama, ag_institusiasal, ag_email, ag_password) VALUES (666, 'Vino Rahardian M.Pd', 'UNIVERSITAS BANGKA BELITUNG', 'Alejandra.Pratama26@yahoo.co.id', 'Ym7nHyEz4wnVMij')
INSERT INTO anggota (ag_id, ag_nama, ag_institusiasal, ag_email, ag_password) VALUES (667, 'Mulyanto Pranowo', 'UNIVERSITAS KALIMANTAN UTARA', 'Danika.Tamba@gmail.com', 'ZHRiqUwJdLDGxND')
INSERT INTO anggota (ag_id, ag_nama, ag_institusiasal, ag_email, ag_password) VALUES (668, 'Leo Prasasta', 'UNIVERSITAS RIAU', 'Taryn.Salma46@yahoo.com', 'MCjPDD6yGkutyHe')
INSERT INTO anggota (ag_id, ag_nama, ag_institusiasal, ag_email, ag_password) VALUES (669, 'Salsabila Namaga S.Gz', 'UNIVERSITAS KALIMANTAN TIMUR', 'Luis_Sinaga28@gmail.com', '8tiWZK21aQDbrGy')
INSERT INTO anggota (ag_id, ag_nama, ag_institusiasal, ag_email, ag_password) VALUES (670, 'Gada Natsir', 'UNIVERSITAS PAPUA', 'Lamont.Puspasari5@gmail.co.id', 'OKJicYVpqT5zZuF')
INSERT INTO anggota (ag_id, ag_nama, ag_institusiasal, ag_email, ag_password) VALUES (671, 'Lanjar Januar', 'UNIVERSITAS BANTEN', 'Clement_Sabian72@gmail.co.id', '7HugrRXz7IrMRNJ')
INSERT INTO anggota (ag_id, ag_nama, ag_institusiasal, ag_email, ag_password) VALUES (672, 'Artanto Waluyo', 'UNIVERSITAS BENGKULU', 'Harold.Nurlaela@gmail.com', 'MQSHVFac4lWY3K8')
INSERT INTO anggota (ag_id, ag_nama, ag_institusiasal, ag_email, ag_password) VALUES (673, 'Raina Farida', 'UNIVERSITAS DI YOGYAKARTA', 'Hanna_Nuraini95@gmail.co.id', 'f9hxKnrUYH_68h_')
INSERT INTO anggota (ag_id, ag_nama, ag_institusiasal, ag_email, ag_password) VALUES (674, 'Sintia Wulandari', 'UNIVERSITAS LAMPUNG', 'Andrew_Suryatmi@yahoo.co.id', '0Nx9xrW0GnRC8ka')
INSERT INTO anggota (ag_id, ag_nama, ag_institusiasal, ag_email, ag_password) VALUES (675, 'Mustika Iswahyudi S.E.I', 'UNIVERSITAS SULAWESI BARAT', 'Annalise64@gmail.co.id', 'gmH7Um7VJ11Gv0_')
INSERT INTO anggota (ag_id, ag_nama, ag_institusiasal, ag_email, ag_password) VALUES (676, 'Fara Prastuti', 'UNIVERSITAS SUMATERA BARAT', 'Jaycee_Anandya58@gmail.com', 'E9AGMWKPsa0KNrA')
INSERT INTO anggota (ag_id, ag_nama, ag_institusiasal, ag_email, ag_password) VALUES (677, 'Bakiadi Sitorus', 'UNIVERSITAS KALIMANTAN SELATAN', 'Deangelo_Sitompul@yahoo.com', 'm7vgre6aCXuuXD3')
INSERT INTO anggota (ag_id, ag_nama, ag_institusiasal, ag_email, ag_password) VALUES (678, 'Wardaya Sabian M.M.', 'UNIVERSITAS SUMATERA SELATAN', 'Ted.Suwarno38@gmail.co.id', 'Kj1YAuhT0vZiJMF')
INSERT INTO anggota (ag_id, ag_nama, ag_institusiasal, ag_email, ag_password) VALUES (679, 'Bakidin Suwarno', 'UNIVERSITAS KALIMANTAN TENGAH', 'Alberto_Yolanda@yahoo.co.id', 'pr0ztXLd9eMXXh2')
INSERT INTO anggota (ag_id, ag_nama, ag_institusiasal, ag_email, ag_password) VALUES (680, 'Jumadi Natsir S.Ked', 'UNIVERSITAS JAWA TENGAH', 'Dillan_Manullang@yahoo.com', 'C5LETCYsCIZaIgQ')
INSERT INTO anggota (ag_id, ag_nama, ag_institusiasal, ag_email, ag_password) VALUES (681, 'Cinthia Wulandari', 'UNIVERSITAS PAPUA BARAT', 'Lonie_Novitasari@gmail.co.id', 'FNYsTPk7LoHF53s')
INSERT INTO anggota (ag_id, ag_nama, ag_institusiasal, ag_email, ag_password) VALUES (682, 'Salwa Uyainah', 'UNIVERSITAS SUMATERA BARAT', 'Sage_Leilani@gmail.com', 'lUJXjPmEZK3XrCn')
INSERT INTO anggota (ag_id, ag_nama, ag_institusiasal, ag_email, ag_password) VALUES (683, 'Mariadi Pradana', 'UNIVERSITAS DI YOGYAKARTA', 'Shaniya39@yahoo.com', 'zJjcuprshH1t1IH')
INSERT INTO anggota (ag_id, ag_nama, ag_institusiasal, ag_email, ag_password) VALUES (684, 'Usyi Pudjiastuti', 'UNIVERSITAS JAWA BARAT', 'Chester.Nathania@gmail.co.id', 'h7NxDahUnZjUoGX')
INSERT INTO anggota (ag_id, ag_nama, ag_institusiasal, ag_email, ag_password) VALUES (685, 'Sabrina Permata S.Psi', 'UNIVERSITAS KALIMANTAN TENGAH', 'Nicholas.Hastuti66@gmail.com', 'A25qhs0o_sp7BsB')
INSERT INTO anggota (ag_id, ag_nama, ag_institusiasal, ag_email, ag_password) VALUES (686, 'Kadir Oktovian', 'UNIVERSITAS SUMATERA UTARA', 'Dave.Yudhistira32@gmail.com', '9Ey8WcTrBSYGNCj')
INSERT INTO anggota (ag_id, ag_nama, ag_institusiasal, ag_email, ag_password) VALUES (687, 'Nyoman Yanuar S.E.I', 'UNIVERSITAS PAPUA BARAT', 'Grover.Anggraini79@gmail.com', 'IdOVNOpvbb4sQMT')
INSERT INTO anggota (ag_id, ag_nama, ag_institusiasal, ag_email, ag_password) VALUES (688, 'Cici Hasanah', 'UNIVERSITAS SULAWESI SELATAN', 'Alexandrine.Salsabilla88@yahoo.co.id', 'bNutZaOPTvq9jf2')
INSERT INTO anggota (ag_id, ag_nama, ag_institusiasal, ag_email, ag_password) VALUES (689, 'Salimah Usamah', 'UNIVERSITAS KALIMANTAN BARAT', 'Ramona57@gmail.co.id', 'yjSibIdX6nyjj1l')
INSERT INTO anggota (ag_id, ag_nama, ag_institusiasal, ag_email, ag_password) VALUES (690, 'Cindy Mardhiyah', 'UNIVERSITAS SUMATERA BARAT', 'Marlon68@yahoo.com', 'kranRTOXC9ffSqT')
INSERT INTO anggota (ag_id, ag_nama, ag_institusiasal, ag_email, ag_password) VALUES (691, 'Wulandari Pudjiastuti', 'UNIVERSITAS GORONTALO', 'Rae_Winarno@yahoo.com', 'PSVW1adRwprfTKY')
INSERT INTO anggota (ag_id, ag_nama, ag_institusiasal, ag_email, ag_password) VALUES (692, 'Vivi Mulyani M.M.', 'UNIVERSITAS SULAWESI TENGGARA', 'General.Fujiati@gmail.com', 'pXCYT8Ik5aNGfsY')
INSERT INTO anggota (ag_id, ag_nama, ag_institusiasal, ag_email, ag_password) VALUES (693, 'Rika Namaga', 'UNIVERSITAS KALIMANTAN TIMUR', 'Merle.Permadi44@yahoo.com', 'D0mn4f2isrC9hPw')
INSERT INTO anggota (ag_id, ag_nama, ag_institusiasal, ag_email, ag_password) VALUES (694, 'Edison Habibi', 'UNIVERSITAS BALI', 'Spencer.Thamrin@gmail.com', 'l8vSFfNDH1FjjMF')
INSERT INTO anggota (ag_id, ag_nama, ag_institusiasal, ag_email, ag_password) VALUES (695, 'Oman Wibisono', 'UNIVERSITAS MALUKU UTARA', 'Jessy6@yahoo.com', 'HQRdTih5qWv5bSK')
INSERT INTO anggota (ag_id, ag_nama, ag_institusiasal, ag_email, ag_password) VALUES (696, 'Hafshah Susanti', 'UNIVERSITAS SULAWESI SELATAN', 'Abigail.Mahendra@gmail.co.id', 'EsfX7oCw9nCHnFl')
INSERT INTO anggota (ag_id, ag_nama, ag_institusiasal, ag_email, ag_password) VALUES (697, 'Teguh Herlambang S.Farm', 'UNIVERSITAS JAWA TIMUR', 'Brigitte.Yulianti@yahoo.com', 'ZQjVlKAPaIUjUC1')
INSERT INTO anggota (ag_id, ag_nama, ag_institusiasal, ag_email, ag_password) VALUES (698, 'Raharja Saefullah', 'UNIVERSITAS SULAWESI SELATAN', 'Etha_Aryanti@yahoo.com', '7bQRDL7AU2XDLg9')
INSERT INTO anggota (ag_id, ag_nama, ag_institusiasal, ag_email, ag_password) VALUES (699, 'Rangga Saputra', 'UNIVERSITAS SULAWESI SELATAN', 'Collin.Aryanti@gmail.com', 'GfXOKZU4nwV_ZaM')
INSERT INTO anggota (ag_id, ag_nama, ag_institusiasal, ag_email, ag_password) VALUES (700, 'Capa Prasasta', 'UNIVERSITAS JAWA TENGAH', 'Ettie_Rendra@yahoo.com', 'H0Kd8hQ3NCbm7Cu')
INSERT INTO anggota (ag_id, ag_nama, ag_institusiasal, ag_email, ag_password) VALUES (701, 'Leo Gunarto', 'UNIVERSITAS MALUKU UTARA', 'Kendra.Tampubolon@gmail.co.id', '9r_dcyTXpLOGojr')
INSERT INTO anggota (ag_id, ag_nama, ag_institusiasal, ag_email, ag_password) VALUES (702, 'Azalea Azizah', 'UNIVERSITAS KALIMANTAN TENGAH', 'Shirley.Pradipta@gmail.com', 'MVYKtM20J7QfgSy')
INSERT INTO anggota (ag_id, ag_nama, ag_institusiasal, ag_email, ag_password) VALUES (703, 'Ghaliyati Hasanah', 'UNIVERSITAS JAWA TENGAH', 'Arianna.Usada93@yahoo.com', 'atUDL2ITCpNMqOu')
INSERT INTO anggota (ag_id, ag_nama, ag_institusiasal, ag_email, ag_password) VALUES (704, 'Kartika Fujiati M.Ak', 'UNIVERSITAS JAWA TIMUR', 'Deon_Lazuardi@yahoo.co.id', 'S3t_yLgf3CIf6Ao')
INSERT INTO anggota (ag_id, ag_nama, ag_institusiasal, ag_email, ag_password) VALUES (705, 'Humaira Febrianti', 'UNIVERSITAS MALUKU UTARA', 'Jessica_Agustina48@yahoo.co.id', 'Nf0UtBged5ETHBj')
INSERT INTO anggota (ag_id, ag_nama, ag_institusiasal, ag_email, ag_password) VALUES (706, 'Hasta Setiawan', 'UNIVERSITAS KALIMANTAN TIMUR', 'Guiseppe35@yahoo.com', 'Ql2OjKdKFx9C6B7')
INSERT INTO anggota (ag_id, ag_nama, ag_institusiasal, ag_email, ag_password) VALUES (707, 'Jaswadi Haikal S.Pd', 'UNIVERSITAS SULAWESI TENGAH', 'Jaeden_Kahyang87@gmail.com', 'QXXgfMfuPTsR9JD')
INSERT INTO anggota (ag_id, ag_nama, ag_institusiasal, ag_email, ag_password) VALUES (708, 'Maimunah Salsabilla S.H.', 'UNIVERSITAS GORONTALO', 'Anderson.Yolanda47@gmail.co.id', 'vJ2kf0q_5A92t8M')
INSERT INTO anggota (ag_id, ag_nama, ag_institusiasal, ag_email, ag_password) VALUES (709, 'Fitriani Afifah', 'UNIVERSITAS JAMBI', 'Dock_Prasasta@yahoo.co.id', 'zj46W8lT4aZI2MX')
INSERT INTO anggota (ag_id, ag_nama, ag_institusiasal, ag_email, ag_password) VALUES (710, 'Prayogo Hidayanto S.Farm', 'UNIVERSITAS JAWA TIMUR', 'Garry.Jelita63@gmail.co.id', 'VjKXNT77ZYVFMvH')
INSERT INTO anggota (ag_id, ag_nama, ag_institusiasal, ag_email, ag_password) VALUES (711, 'Sakura Wulandari', 'UNIVERSITAS BALI', 'Trisha_Riyanti@gmail.co.id', 'T7KuQiaklNFMrEa')
INSERT INTO anggota (ag_id, ag_nama, ag_institusiasal, ag_email, ag_password) VALUES (712, 'Gibran Adhitama', 'UNIVERSITAS RIAU', 'Ulices_Jelita63@gmail.co.id', 'H0vw7gCr0KOO1I8')
INSERT INTO anggota (ag_id, ag_nama, ag_institusiasal, ag_email, ag_password) VALUES (713, 'Vanya Prastuti', 'UNIVERSITAS KALIMANTAN BARAT', 'Hanna37@gmail.com', 'bscOC_UA2508zOr')
INSERT INTO anggota (ag_id, ag_nama, ag_institusiasal, ag_email, ag_password) VALUES (714, 'Vino Hakim', 'UNIVERSITAS SUMATERA SELATAN', 'Keaton.Haikal@gmail.co.id', 'PK9l0pj7QsR11no')
INSERT INTO anggota (ag_id, ag_nama, ag_institusiasal, ag_email, ag_password) VALUES (715, 'Cici Usada', 'UNIVERSITAS GORONTALO', 'Maritza12@gmail.co.id', 'BMAQn2FlVt7zOf6')
INSERT INTO anggota (ag_id, ag_nama, ag_institusiasal, ag_email, ag_password) VALUES (716, 'Vanya Rachmawati', 'UNIVERSITAS PAPUA BARAT', 'Agnes_Januar@yahoo.co.id', 'yh1Kp8NmjFSvhKG')
INSERT INTO anggota (ag_id, ag_nama, ag_institusiasal, ag_email, ag_password) VALUES (717, 'Pardi Budiyanto', 'UNIVERSITAS MALUKU UTARA', 'Conner_Purnama86@yahoo.com', 'gmOnckVH3UVt6kb')
INSERT INTO anggota (ag_id, ag_nama, ag_institusiasal, ag_email, ag_password) VALUES (718, 'Agnes Melinda', 'UNIVERSITAS MALUKU UTARA', 'Myriam42@yahoo.com', 'Z8yqqkWhBDPenMa')
INSERT INTO anggota (ag_id, ag_nama, ag_institusiasal, ag_email, ag_password) VALUES (719, 'Talia Jelita', 'UNIVERSITAS SULAWESI SELATAN', 'Amanda.Purwanti34@yahoo.co.id', 'mYt92cLtHqOn0ZO')
INSERT INTO anggota (ag_id, ag_nama, ag_institusiasal, ag_email, ag_password) VALUES (720, 'Hairyanto Waskita', 'UNIVERSITAS DI YOGYAKARTA', 'Blaise59@gmail.co.id', 'wanf22_tvN7DIWk')
INSERT INTO anggota (ag_id, ag_nama, ag_institusiasal, ag_email, ag_password) VALUES (721, 'Radika Darojat', 'UNIVERSITAS KALIMANTAN TENGAH', 'Wilhelmine_Mangunsong84@yahoo.co.id', 'd9SB2Q_tAUEssIz')
INSERT INTO anggota (ag_id, ag_nama, ag_institusiasal, ag_email, ag_password) VALUES (722, 'Cahya Hutapea', 'UNIVERSITAS JAWA BARAT', 'Fritz23@yahoo.co.id', 'qNbSPfjyfPymFId')
INSERT INTO anggota (ag_id, ag_nama, ag_institusiasal, ag_email, ag_password) VALUES (723, 'Zulaikha Purwanti', 'UNIVERSITAS JAMBI', 'Orrin.Wahyuni11@yahoo.com', 'Fdb0n_PzEtpRTd6')
INSERT INTO anggota (ag_id, ag_nama, ag_institusiasal, ag_email, ag_password) VALUES (724, 'Pranawa Thamrin S.Ked', 'UNIVERSITAS NUSA TENGGARA BARAT', 'Jayde85@yahoo.com', 'urK7srCvts9Wqda')
INSERT INTO anggota (ag_id, ag_nama, ag_institusiasal, ag_email, ag_password) VALUES (725, 'Fathonah Pertiwi', 'UNIVERSITAS BENGKULU', 'Mariana.Mustofa@gmail.co.id', 'yjz_ClcnPeOGgdg')
INSERT INTO anggota (ag_id, ag_nama, ag_institusiasal, ag_email, ag_password) VALUES (726, 'Hamima Purwanti S.Psi', 'UNIVERSITAS BENGKULU', 'Tre51@gmail.co.id', '903ViOEIK2k1JYc')
INSERT INTO anggota (ag_id, ag_nama, ag_institusiasal, ag_email, ag_password) VALUES (727, 'Wasis Kusumo', 'UNIVERSITAS DI YOGYAKARTA', 'Victor_Maheswari51@yahoo.com', 'Im66dLTh58D0nsv')
INSERT INTO anggota (ag_id, ag_nama, ag_institusiasal, ag_email, ag_password) VALUES (728, 'Gasti Usamah', 'UNIVERSITAS MALUKU UTARA', 'Hassie.Permata@yahoo.co.id', 'GCGzPzHUtsshwQ_')
INSERT INTO anggota (ag_id, ag_nama, ag_institusiasal, ag_email, ag_password) VALUES (729, 'Hendra Putra', 'UNIVERSITAS SULAWESI BARAT', 'Marian.Siregar88@gmail.co.id', 'BwESNjERcFjjRjr')
INSERT INTO anggota (ag_id, ag_nama, ag_institusiasal, ag_email, ag_password) VALUES (730, 'Oni Lailasari S.Kom', 'UNIVERSITAS KALIMANTAN TENGAH', 'Jason49@gmail.com', 'lyxYx2YIq8XTlnn')
INSERT INTO anggota (ag_id, ag_nama, ag_institusiasal, ag_email, ag_password) VALUES (731, 'Gilda Purwanti', 'UNIVERSITAS DKI JAKARTA', 'Gunner.Hariyah@yahoo.co.id', 'F7Bhh9ZlsH9Bn9f')
INSERT INTO anggota (ag_id, ag_nama, ag_institusiasal, ag_email, ag_password) VALUES (732, 'Reza Abiputra', 'UNIVERSITAS BANGKA BELITUNG', 'Moriah_Uwais51@gmail.com', 'kJ7aWKYKamZP4JJ')
INSERT INTO anggota (ag_id, ag_nama, ag_institusiasal, ag_email, ag_password) VALUES (733, 'Hesti Anjani', 'UNIVERSITAS KALIMANTAN BARAT', 'Eulah_Afifah0@gmail.com', 'wxvvVnxD_0B_iwS')
INSERT INTO anggota (ag_id, ag_nama, ag_institusiasal, ag_email, ag_password) VALUES (734, 'Kasiyah Aqila', 'UNIVERSITAS DI YOGYAKARTA', 'Vito_Satria@yahoo.co.id', 'VRtJc4VGZBTH9h1')
